test_id	gene_id	gene	locus	sample_1	value_1
XLOC_001200	XLOC_001200	MOV10	1:113215762-113243368	Benign	3.90336
XLOC_001201	XLOC_001201	FAM19A3	1:113263040-113269857	Benign	0
XLOC_001202	XLOC_001202	RP11-426L16.7	1:113290716-113291097	Benign	0
XLOC_001203	XLOC_001203	RP3-522D1.1	1:113362791-113420493	Benign	0
XLOC_001204	XLOC_001204	AKR7A2P1	1:113454468-113544813	Benign	0
XLOC_001205	XLOC_001205	RP11-31F15.1	1:113454468-113544813	Benign	2.43068
XLOC_001206	XLOC_001206	RP11-389O22.1	1:113550875-113615727	Benign	0
XLOC_001207	XLOC_001207	LRIG2	1:113615830-113669822	Benign	8.68776
XLOC_001208	XLOC_001208	RP11-389O22.4	1:113711615-113712025	Benign	1.82653
XLOC_001209	XLOC_001209	RP11-389O22.5	1:113741446-113741880	Benign	1.50288
XLOC_001210	XLOC_001210	MAGI3	1:113933170-114228545	Benign	1.19534
XLOC_001211	XLOC_001211	RP11-512F24.1	1:113933170-114228545	Benign	1.63704
XLOC_001212	XLOC_001212	RP5-1073O3.2	1:114304453-114456708	Benign	0
XLOC_001213	XLOC_001213	RP5-1073O3.5	1:114304453-114456708	Benign	0
XLOC_001214	XLOC_001214	DCLRE1B	1:114304453-114456708	Benign	0
XLOC_001215	XLOC_001215	HIPK1	1:114466621-114520426	Benign	1.96109
XLOC_001216	XLOC_001216	OLFML3	1:114522062-114524876	Benign	3.35412
XLOC_001217	XLOC_001217	RP4-543J13.1	1:114749048-114804900	Benign	0
XLOC_001218	XLOC_001218	RP4-591B8.2	1:114935398-115053781	Benign	0
XLOC_001219	XLOC_001219	EIF2S2P5	1:114935398-115053781	Benign	0
XLOC_001220	XLOC_001220	Y_RNA	1:114935398-115053781	Benign	0
XLOC_001221	XLOC_001221	RP11-343L14.2	1:115078615-115080461	Benign	4.92925
XLOC_001222	XLOC_001222	Y_RNA	1:115259533-115301297	Benign	0
XLOC_001223	XLOC_001223	NR1H5P	1:115379847-115394074	Benign	0
XLOC_001224	XLOC_001224	SYCP1	1:115397423-115537991	Benign	0
XLOC_001225	XLOC_001225	TSHB	1:115572414-115576941	Benign	0
XLOC_001226	XLOC_001226	RP4-666F24.3	1:115642292-115645279	Benign	0
XLOC_001227	XLOC_001227	RP4-663N10.1	1:115825654-115910693	Benign	0
XLOC_001228	XLOC_001228	RP4-663N10.2	1:116014561-116018648	Benign	0
XLOC_001229	XLOC_001229	TCEB1P20	1:116099446-116100096	Benign	0
XLOC_001230	XLOC_001230	RP11-710N8.2	1:116107221-116108053	Benign	0
XLOC_001231	XLOC_001231	AL592436.1	1:116149091-116149347	Benign	0
XLOC_001232	XLOC_001232	VANGL1	1:116184573-116240845	Benign	0.672047
XLOC_001233	XLOC_001233	RP11-12L8.1	1:116461996-116468529	Benign	0
XLOC_001234	XLOC_001234	SLC22A15	1:116519118-116612675	Benign	0
XLOC_001235	XLOC_001235	MAB21L3	1:116654375-116677861	Benign	0.446736
XLOC_001236	XLOC_001236	RP5-1185H19.2	1:116706904-116708862	Benign	0
XLOC_001237	XLOC_001237	U3	1:116821227-116821442	Benign	0
XLOC_001238	XLOC_001238	ATP1A1	1:116915289-116961197	Benign	36.0538
XLOC_001239	XLOC_001239	Y_RNA	1:116966345-117113661	Benign	0
XLOC_001240	XLOC_001240	MIR320B1	1:117214370-117214449	Benign	0
XLOC_001241	XLOC_001241	C1orf137	1:117236733-117249225	Benign	0
XLOC_001242	XLOC_001242	CD2	1:117297006-117311850	Benign	0.94891
XLOC_001243	XLOC_001243	AL157904.1	1:117447771-117447916	Benign	0
XLOC_001244	XLOC_001244	PTGFRN	1:117452678-117532980	Benign	5.05756
XLOC_001245	XLOC_001245	CD101	1:117544381-117602112	Benign	0
XLOC_001246	XLOC_001246	TTF2	1:117602924-117645492	Benign	9.0178
XLOC_001247	XLOC_001247	MIR942	1:117602924-117645492	Benign	0
XLOC_001248	XLOC_001248	RP11-229A19.3	1:117680850-117681231	Benign	0
XLOC_001249	XLOC_001249	RP11-39H13.1	1:117838141-117863958	Benign	0
XLOC_001250	XLOC_001250	MAN1A2	1:117910070-118071494	Benign	6.9583
XLOC_001251	XLOC_001251	RP4-675C20.2	1:118092036-118092559	Benign	0
XLOC_001252	XLOC_001252	FAM46C	1:118148555-118170994	Benign	5.88484
XLOC_001253	XLOC_001253	AL390877.1	1:118320270-118321523	Benign	0.563489
XLOC_001254	XLOC_001254	AL122007.1	1:118406110-118411625	Benign	0
XLOC_001255	XLOC_001255	WDR3	1:118472342-118727846	Benign	2.11609
XLOC_001256	XLOC_001256	RP4-630J13.1	1:119255621-119256302	Benign	0
XLOC_001257	XLOC_001257	RP11-418J17.1	1:119573838-119869926	Benign	0
XLOC_001258	XLOC_001258	snoU13	1:119573838-119869926	Benign	0
XLOC_001259	XLOC_001259	RP5-834N19.1	1:119870798-119898805	Benign	0
XLOC_001260	XLOC_001260	HAO2	1:119911401-119936753	Benign	0
XLOC_001261	XLOC_001261	HAO2-IT1	1:119911401-119936753	Benign	0
XLOC_001262	XLOC_001262	HSD3B2	1:119957553-119965658	Benign	2.8093
XLOC_001263	XLOC_001263	HSD3BP2	1:119981623-119988709	Benign	0
XLOC_001264	XLOC_001264	HSD3BP1	1:120009843-120016426	Benign	0
XLOC_001265	XLOC_001265	HSD3B1	1:120049820-120057681	Benign	0
XLOC_001266	XLOC_001266	HSD3BP3	1:120081131-120088536	Benign	0
XLOC_001267	XLOC_001267	HSD3BP4	1:120106688-120114734	Benign	0
XLOC_001268	XLOC_001268	HSD3BP5,RP4-599G15.3	1:120143779-120151873	Benign	0
XLOC_001269	XLOC_001269	PHGDH	1:120202420-120286838	Benign	1.01556
XLOC_001270	XLOC_001270	RP5-1042I8.3	1:120395938-120396365	Benign	0
XLOC_001271	XLOC_001271	RP5-1042I8.6	1:120428926-120429550	Benign	0
XLOC_001272	XLOC_001272	U6	1:120669561-120669662	Benign	0
XLOC_001273	XLOC_001273	FAM72B	1:120835809-120855681	Benign	0
XLOC_001274	XLOC_001274	RP11-439A17.5	1:120876262-120905159	Benign	0
XLOC_001275	XLOC_001275	RP11-439A17.2	1:120876262-120905159	Benign	3.97952
XLOC_001276	XLOC_001276	HIST2H2BB,RP11-439A17.11	1:120906027-120935937	Benign	2.00138
XLOC_001277	XLOC_001277	RP11-439A17.10	1:120906027-120935937	Benign	0
XLOC_001278	XLOC_001278	RP11-439A17.9	1:120906027-120935937	Benign	0
XLOC_001279	XLOC_001279	SRGAP2P1	1:121102016-121204983	Benign	0
XLOC_001280	XLOC_001280	AL592494.5	1:121102016-121204983	Benign	0.433498
XLOC_001281	XLOC_001281	AL358175.2	1:121102016-121204983	Benign	0
XLOC_001282	XLOC_001282	AL592494.3	1:121236176-121252295	Benign	0
XLOC_001283	XLOC_001283	EMBP1	1:121261142-121310591	Benign	0
XLOC_001284	XLOC_001284	AL583842.1	1:142553292-142559170	Benign	0.898513
XLOC_001285	XLOC_001285	AL583842.3	1:142618768-142729975	Benign	0
XLOC_001286	XLOC_001286	AL583842.2	1:142618768-142729975	Benign	0
XLOC_001287	XLOC_001287	AL583842.1	1:142618768-142729975	Benign	0
XLOC_001288	XLOC_001288	RP11-423O2.1	1:142791487-142792556	Benign	0
XLOC_001289	XLOC_001289	ASNSP5	1:142799586-142799739	Benign	0
XLOC_001290	XLOC_001290	RP11-423O2.6	1:142803223-142827235	Benign	0.463767
XLOC_001291	XLOC_001291	BX571672.1	1:143118703-143275032	Benign	1.20969
XLOC_001292	XLOC_001292	BX571672.4	1:143118703-143275032	Benign	0.416154
XLOC_001293	XLOC_001293	BX571672.3	1:143118703-143275032	Benign	0
XLOC_001294	XLOC_001294	BX571672.7	1:143118703-143275032	Benign	0.933183
XLOC_001295	XLOC_001295	BX571672.8	1:143118703-143275032	Benign	0
XLOC_001296	XLOC_001296	BX004987.2	1:143343558-143344609	Benign	0
XLOC_001297	XLOC_001297	BX004987.3,BX004987.5	1:143347957-143467658	Benign	0.524009
XLOC_001298	XLOC_001298	BX004987.6	1:143498343-143517299	Benign	0
XLOC_001299	XLOC_001299	BX284650.2,BX284650.4	1:143647637-143745417	Benign	0.317028
XLOC_001300	XLOC_001300	U1	1:143647637-143745417	Benign	0
XLOC_001301	XLOC_001301	AL109844.1	1:143876890-143876982	Benign	0
XLOC_001302	XLOC_001302	SRGAP2P2	1:143913614-144094424	Benign	3.10976
XLOC_001303	XLOC_001303	RP3-377D14.1	1:144146807-144224481	Benign	0
XLOC_001304	XLOC_001304	AL592284.1	1:144275917-144521970	Benign	0.754364
XLOC_001305	XLOC_001305	U1	1:144534037-144534199	Benign	0
XLOC_001306	XLOC_001306	NBPF8	1:144593362-144621656	Benign	6.05097
XLOC_001307	XLOC_001307	NBPF9	1:144811743-144830302	Benign	3.26661
XLOC_001308	XLOC_001308	RP4-791M13.4	1:144836156-145076186	Benign	3.15247
XLOC_001309	XLOC_001309	RP4-791M13.5	1:144836156-145076186	Benign	0
XLOC_001310	XLOC_001310	U2	1:144836156-145076186	Benign	0
XLOC_001311	XLOC_001311	7SK	1:144836156-145076186	Benign	0
XLOC_001312	XLOC_001312	SEC22B	1:145096219-145116922	Benign	6.79041
XLOC_001313	XLOC_001313	NBPF10,NOTCH2NL,RP11-458D21.5	1:145209118-145370303	Benign	11.0073
XLOC_001314	XLOC_001314	AL592307.1	1:145209118-145370303	Benign	106.428
XLOC_001315	XLOC_001315	U1	1:145382756-145382920	Benign	1.62688
XLOC_001316	XLOC_001316	HFE2	1:145413094-145417545	Benign	0
XLOC_001317	XLOC_001317	TXNIP	1:145438468-145442635	Benign	98.5413
XLOC_001318	XLOC_001318	ANKRD34A	1:145470507-145475646	Benign	0
XLOC_001319	XLOC_001319	LIX1L	1:145477084-145516076	Benign	0
XLOC_001320	XLOC_001320	RBM8A	1:145477084-145516076	Benign	4.25457
XLOC_001321	XLOC_001321	PEX11B	1:145516251-145523730	Benign	2.62613
XLOC_001322	XLOC_001322	ITGA10,RP11-315I20.3	1:145524890-145543868	Benign	0
XLOC_001323	XLOC_001323	ANKRD35	1:145549226-145568526	Benign	0
XLOC_001324	XLOC_001324	PIAS3	1:145575289-145590461	Benign	0.518416
XLOC_001325	XLOC_001325	RNF115	1:145611035-145690661	Benign	2.97051
XLOC_001326	XLOC_001326	PDZK1	1:145726917-145764074	Benign	0
XLOC_001327	XLOC_001327	WI2-925H4.1	1:145827204-145833118	Benign	0
XLOC_001328	XLOC_001328	GPR89C	1:145883867-145924373	Benign	2.61808
XLOC_001329	XLOC_001329	AL356004.2	1:145924387-145942619	Benign	0
XLOC_001330	XLOC_001330	AL356004.1	1:145950995-145951066	Benign	0
XLOC_001331	XLOC_001331	RP11-94I2.4	1:145952371-145956451	Benign	0
XLOC_001332	XLOC_001332	RP11-94I2.1	1:146011090-146025308	Benign	0
XLOC_001333	XLOC_001333	RP4-565E6.3	1:146032647-146253110	Benign	0
XLOC_001334	XLOC_001334	FAM108A3P	1:146032647-146253110	Benign	1.4916
XLOC_001335	XLOC_001335	AL049742.2	1:146032647-146253110	Benign	0
XLOC_001336	XLOC_001336	5S_rRNA	1:146032647-146253110	Benign	0
XLOC_001337	XLOC_001337	RP11-47D6.1	1:146310554-146349531	Benign	0
XLOC_001338	XLOC_001338	NBPF12	1:146373545-146467744	Benign	2.00377
XLOC_001339	XLOC_001339	RP11-325P15.1	1:146490894-146596107	Benign	0.442947
XLOC_001340	XLOC_001340	AL596177.1	1:146490894-146596107	Benign	0
XLOC_001341	XLOC_001341	U1	1:146490894-146596107	Benign	0
XLOC_001342	XLOC_001342	RP11-337C18.8	1:146644805-146646726	Benign	0
XLOC_001343	XLOC_001343	RP11-337C18.5	1:146646929-146767443	Benign	5.4352
XLOC_001344	XLOC_001344	RP11-337C18.7	1:146646929-146767443	Benign	0
XLOC_001345	XLOC_001345	CHD1L	1:146646929-146767443	Benign	4.05953
XLOC_001346	XLOC_001346	RP11-337C18.4	1:146790827-146791941	Benign	0
XLOC_001347	XLOC_001347	OR13Z1P	1:146890785-146891588	Benign	0
XLOC_001348	XLOC_001348	BCL9	1:147013181-147098017	Benign	17.1153
XLOC_001349	XLOC_001349	AL365260.1	1:147161383-147161656	Benign	0
XLOC_001350	XLOC_001350	RP11-533N14.3	1:147169913-147171461	Benign	0
XLOC_001351	XLOC_001351	RP11-433J22.2	1:147228331-147245484	Benign	5.14923
XLOC_001352	XLOC_001352	RP11-433J22.3	1:147249699-147261065	Benign	0
XLOC_001353	XLOC_001353	RP11-314N2.2	1:147313095-147314537	Benign	0
XLOC_001354	XLOC_001354	GJA8	1:147374945-147381393	Benign	0
XLOC_001355	XLOC_001355	GPR89B	1:147400505-147465753	Benign	3.8988
XLOC_001356	XLOC_001356	RP6-74O6.3	1:147494089-147498172	Benign	0
XLOC_001357	XLOC_001357	XXyac-YX155B6.2	1:147552867-147566198	Benign	0
XLOC_001358	XLOC_001358	XXyac-YX155B6.3	1:147574427-147624601	Benign	0
XLOC_001359	XLOC_001359	FAM108A2	1:147574427-147624601	Benign	3.85303
XLOC_001360	XLOC_001360	BX842679.1	1:147628426-147630473	Benign	0
XLOC_001361	XLOC_001361	XXyac-YX155B6.5	1:147634988-147635692	Benign	0
XLOC_001362	XLOC_001362	5S_rRNA	1:147665992-147666115	Benign	0
XLOC_001363	XLOC_001363	RP11-301M17.3	1:147689213-147700938	Benign	0
XLOC_001364	XLOC_001364	RP11-301M17.2	1:147706572-147706607	Benign	0
XLOC_001365	XLOC_001365	RP11-301M17.1	1:147718439-147718956	Benign	2.77742
XLOC_001366	XLOC_001366	U1	1:147735750-147735907	Benign	0
XLOC_001367	XLOC_001367	RP11-495P10.5	1:147762994-147769663	Benign	0
XLOC_001368	XLOC_001368	AL592207.3	1:147790847-147790918	Benign	0
XLOC_001369	XLOC_001369	RP11-495P10.3	1:147801123-147816764	Benign	0
XLOC_001370	XLOC_001370	Y_RNA	1:147801123-147816764	Benign	0
XLOC_001371	XLOC_001371	TRNAQ51P	1:147825688-147825760	Benign	0
XLOC_001372	XLOC_001372	U1	1:147835126-147931933	Benign	0
XLOC_001373	XLOC_001373	RP11-495P10.1	1:147835126-147931933	Benign	0.20434
XLOC_001374	XLOC_001374	RP11-495P10.10	1:147835126-147931933	Benign	0.5911
XLOC_001375	XLOC_001375	U1	1:147994145-147994313	Benign	0
XLOC_001376	XLOC_001376	RP3-328E19.4	1:148000212-148000494	Benign	0
XLOC_001377	XLOC_001377	RP11-289I10.2	1:148193171-148193875	Benign	11.9937
XLOC_001378	XLOC_001378	U1	1:148241464-148241628	Benign	22.4007
XLOC_001379	XLOC_001379	RP11-89F3.3	1:148349255-148349657	Benign	0
XLOC_001380	XLOC_001380	RP11-666A1.4	1:148542872-148545128	Benign	0
XLOC_001381	XLOC_001381	NBPF15	1:148555978-148596267	Benign	0.215364
XLOC_001382	XLOC_001382	RP11-666A1.5	1:148598397-148599531	Benign	0
XLOC_001383	XLOC_001383	RP11-666A1.2	1:148644010-148644795	Benign	0
XLOC_001384	XLOC_001384	NBPF16	1:148739442-148758311	Benign	0.229989
XLOC_001385	XLOC_001385	RP11-763B22.4	1:148760503-148761583	Benign	0
XLOC_001386	XLOC_001386	RP11-763B22.5	1:148806014-148806799	Benign	0
XLOC_001387	XLOC_001387	RP11-763B22.6	1:148852392-148853717	Benign	0
XLOC_001388	XLOC_001388	RP11-763B22.9	1:148854137-148891740	Benign	0
XLOC_001389	XLOC_001389	RP11-14N7.1	1:148900614-148903715	Benign	0
XLOC_001390	XLOC_001390	RP11-14N7.2	1:148928321-148951595	Benign	0
XLOC_001391	XLOC_001391	RP11-744H18.1	1:149036434-149067496	Benign	0.269199
XLOC_001392	XLOC_001392	TRNAQ37P	1:149079363-149079435	Benign	0
XLOC_001393	XLOC_001393	RP11-403I13.1	1:149089874-149130302	Benign	0
XLOC_001394	XLOC_001394	AL356957.4	1:149170297-149170369	Benign	0
XLOC_001395	XLOC_001395	AL356957.1	1:149173910-149173981	Benign	0
XLOC_001396	XLOC_001396	RP11-403I13.2	1:149186302-149187373	Benign	0
XLOC_001397	XLOC_001397	RP11-403I13.5	1:149230715-149232554	Benign	1.75211
XLOC_001398	XLOC_001398	RP11-403I13.4,RP11-403I13.6	1:149239550-149265510	Benign	4.82396
XLOC_001399	XLOC_001399	RP11-403I13.7	1:149284644-149287106	Benign	0
XLOC_001400	XLOC_001400	RP11-403I13.8	1:149287450-149291743	Benign	0.755901
XLOC_001401	XLOC_001401	FCGR1C	1:149320440-149379646	Benign	0
XLOC_001402	XLOC_001402	CR812485.1	1:149320440-149379646	Benign	0
XLOC_001403	XLOC_001403	RP5-998N21.7	1:149398798-149429580	Benign	0
XLOC_001404	XLOC_001404	PPIAL4C	1:149553002-149553787	Benign	0
XLOC_001405	XLOC_001405	RP11-277L2.2,RP11-353N4.2	1:149575481-149651107	Benign	0.837452
XLOC_001406	XLOC_001406	U1	1:149575481-149651107	Benign	0
XLOC_001407	XLOC_001407	RP11-353N4.3	1:149664576-149664889	Benign	5.22188
XLOC_001408	XLOC_001408	RP11-353N4.4	1:149672996-149677287	Benign	0
XLOC_001409	XLOC_001409	AL358813.2	1:149672996-149677287	Benign	1.19973
XLOC_001410	XLOC_001410	AL358813.1	1:149689367-149689854	Benign	0
XLOC_001411	XLOC_001411	AL358813.3	1:149708859-149708951	Benign	0
XLOC_001412	XLOC_001412	FCGR1A	1:149754226-149783928	Benign	0.29133
XLOC_001413	XLOC_001413	HIST2H4A	1:149804231-149812765	Benign	5.45821
XLOC_001414	XLOC_001414	HIST2H2BC	1:149814605-149814978	Benign	0
XLOC_001415	XLOC_001415	HIST2H2AA4	1:149822642-149823191	Benign	21.6126
XLOC_001416	XLOC_001416	HIST2H3A	1:149824180-149832714	Benign	7.71119
XLOC_001417	XLOC_001417	BOLA1	1:149858485-149872351	Benign	2.21419
XLOC_001418	XLOC_001418	HIST2H2AC	1:149858485-149872351	Benign	12.081
XLOC_001419	XLOC_001419	RP11-458I7.1	1:150025845-150027016	Benign	0
XLOC_001420	XLOC_001420	VPS45	1:150039368-150117505	Benign	2.24795
XLOC_001421	XLOC_001421	PLEKHO1,RP11-458I7.4	1:150121372-150136916	Benign	8.03605
XLOC_001422	XLOC_001422	U2	1:150209314-150209504	Benign	2.73577
XLOC_001423	XLOC_001423	CA14	1:150230168-150237478	Benign	3.14554
XLOC_001424	XLOC_001424	snoU13	1:150230168-150237478	Benign	0
XLOC_001425	XLOC_001425	C1orf54	1:150237803-150253327	Benign	1.78209
XLOC_001426	XLOC_001426	C1orf51	1:150254952-150259505	Benign	0
XLOC_001427	XLOC_001427	MRPS21	1:150266288-150281414	Benign	1.4098
XLOC_001428	XLOC_001428	PRPF3	1:150293924-150325671	Benign	4.23935
XLOC_001429	XLOC_001429	RPRD2	1:150335566-150449042	Benign	1.46511
XLOC_001430	XLOC_001430	TARS2	1:150459886-150480078	Benign	0
XLOC_001431	XLOC_001431	ECM1	1:150480537-150486265	Benign	2.15735
XLOC_001432	XLOC_001432	RP11-54A4.8	1:150488232-150490508	Benign	0
XLOC_001433	XLOC_001433	ADAMTSL4,AL356356.1	1:150521039-150533413	Benign	2.19294
XLOC_001434	XLOC_001434	AL356356.4	1:150565058-150602088	Benign	0
XLOC_001435	XLOC_001435	U6	1:150670535-150693364	Benign	0
XLOC_001436	XLOC_001436	RP11-363I22.3	1:150752747-150753120	Benign	0
XLOC_001437	XLOC_001437	UBE2D3P3	1:150768683-150780799	Benign	0
XLOC_001438	XLOC_001438	RP11-235D19.3	1:150876371-150876689	Benign	0
XLOC_001439	XLOC_001439	SETDB1	1:150898738-150948010	Benign	18.0979
XLOC_001440	XLOC_001440	RP11-316M1.3	1:150898738-150948010	Benign	0
XLOC_001441	XLOC_001441	ANXA9	1:150954492-150968110	Benign	0
XLOC_001442	XLOC_001442	PRUNE	1:150980895-151008189	Benign	0
XLOC_001443	XLOC_001443	BNIPL	1:151009045-151020076	Benign	0
XLOC_001444	XLOC_001444	C1orf56	1:151020215-151042801	Benign	0
XLOC_001445	XLOC_001445	MLLT11	1:151020215-151042801	Benign	1.94493
XLOC_001446	XLOC_001446	GABPB2	1:151043053-151098018	Benign	0.220948
XLOC_001447	XLOC_001447	TNFAIP8L2	1:151129104-151138424	Benign	0
XLOC_001448	XLOC_001448	SCNM1	1:151138497-151167797	Benign	0
XLOC_001449	XLOC_001449	PIP5K1A	1:151170424-151222012	Benign	1.03433
XLOC_001450	XLOC_001450	PSMD4	1:151227178-151239955	Benign	2.05692
XLOC_001451	XLOC_001451	ZNF687	1:151252499-151300191	Benign	2.08918
XLOC_001452	XLOC_001452	RP11-126K1.8	1:151313115-151320503	Benign	0
XLOC_001453	XLOC_001453	RP11-126K1.6	1:151313115-151320503	Benign	0
XLOC_001454	XLOC_001454	PSMB4	1:151372009-151374420	Benign	5.01739
XLOC_001455	XLOC_001455	RNY4P25	1:151375199-151431941	Benign	0
XLOC_001456	XLOC_001456	CGN	1:151482985-151511168	Benign	12.7573
XLOC_001457	XLOC_001457	RP11-74C1.4,TUFT1	1:151512780-151556059	Benign	1.57357
XLOC_001458	XLOC_001458	MIR554	1:151512780-151556059	Benign	0
XLOC_001459	XLOC_001459	RP11-74C1.2	1:151512780-151556059	Benign	4.69549
XLOC_001460	XLOC_001460	RP11-404E16.1,SNX27	1:151584513-151671567	Benign	0.452404
XLOC_001461	XLOC_001461	U6	1:151584513-151671567	Benign	0
XLOC_001462	XLOC_001462	RP11-98D18.1	1:151673501-151702281	Benign	0
XLOC_001463	XLOC_001463	RIIAD1	1:151673501-151702281	Benign	0
XLOC_001464	XLOC_001464	RP11-98D18.7	1:151730134-151730918	Benign	0
XLOC_001465	XLOC_001465	OAZ3,RP11-98D18.2	1:151732118-151766878	Benign	0
XLOC_001466	XLOC_001466	RP11-98D18.9	1:151732118-151766878	Benign	0
XLOC_001467	XLOC_001467	AL450992.2	1:151814352-151826173	Benign	0
XLOC_001468	XLOC_001468	AL450992.6,AL591893.1	1:151967006-152020383	Benign	0
XLOC_001469	XLOC_001469	SPTLC1P4	1:152050427-152050686	Benign	0
XLOC_001470	XLOC_001470	AL589986.2	1:152095009-152097556	Benign	0
XLOC_001471	XLOC_001471	RP1-14N1.2	1:152161826-152339163	Benign	0
XLOC_001472	XLOC_001472	RP11-107M16.2	1:152161826-152339163	Benign	0
XLOC_001473	XLOC_001473	RP1-91G5.3	1:152346429-152417932	Benign	0
XLOC_001474	XLOC_001474	HMGN3P1	1:152346429-152417932	Benign	0
XLOC_001475	XLOC_001475	LCE5A	1:152483319-152484653	Benign	0
XLOC_001476	XLOC_001476	CRCT1	1:152486977-152488486	Benign	0
XLOC_001477	XLOC_001477	LCE3C	1:152573137-152573562	Benign	0
XLOC_001478	XLOC_001478	LCE3B	1:152586286-152586574	Benign	0
XLOC_001479	XLOC_001479	NCRNA00302	1:152627952-152629280	Benign	0
XLOC_001480	XLOC_001480	LCE2D	1:152635871-152637135	Benign	0
XLOC_001481	XLOC_001481	LCE2B,LCE2C	1:152647770-152659877	Benign	0
XLOC_001482	XLOC_001482	LCE2A	1:152670839-152671918	Benign	0
XLOC_001483	XLOC_001483	LCE4A	1:152680635-152681967	Benign	0
XLOC_001484	XLOC_001484	C1orf68	1:152691081-152692946	Benign	0
XLOC_001485	XLOC_001485	RP1-43O17.1	1:152709993-152710344	Benign	0
XLOC_001486	XLOC_001486	RP1-43O17.2	1:152716774-152717082	Benign	0
XLOC_001487	XLOC_001487	KPRP	1:152730505-152734529	Benign	0
XLOC_001488	XLOC_001488	LCE1F	1:152748847-152749445	Benign	0
XLOC_001489	XLOC_001489	LCE1E	1:152758689-152760902	Benign	0
XLOC_001490	XLOC_001490	LCE1D	1:152769216-152771396	Benign	0
XLOC_001491	XLOC_001491	LCE1B	1:152784446-152785585	Benign	0
XLOC_001492	XLOC_001492	LCE1A	1:152798522-152800665	Benign	0
XLOC_001493	XLOC_001493	LCE6A	1:152815343-152816459	Benign	0
XLOC_001494	XLOC_001494	SMCP	1:152850792-152857523	Benign	0
XLOC_001495	XLOC_001495	IVL	1:152881020-152884362	Benign	0
XLOC_001496	XLOC_001496	SPRR4	1:152943141-152945050	Benign	0
XLOC_001497	XLOC_001497	SPRR1A	1:152956556-152958289	Benign	0
XLOC_001498	XLOC_001498	SPRR3	1:152974222-152976332	Benign	0
XLOC_001499	XLOC_001499	RP1-20N18.4	1:152996437-152996736	Benign	0
XLOC_001500	XLOC_001500	SPRR1B	1:153003677-153005376	Benign	0
XLOC_001501	XLOC_001501	RP1-140J1.1	1:153146993-153164152	Benign	0
XLOC_001502	XLOC_001502	LELP1	1:153175918-153177596	Benign	0
XLOC_001503	XLOC_001503	PRR9	1:153190059-153191793	Benign	0
XLOC_001504	XLOC_001504	RP1-140J1.4	1:153197555-153198482	Benign	0
XLOC_001505	XLOC_001505	LOR	1:153232175-153234598	Benign	0
XLOC_001506	XLOC_001506	U6	1:153302595-153321316	Benign	0
XLOC_001507	XLOC_001507	S100A9	1:153330329-153333503	Benign	0
XLOC_001508	XLOC_001508	S100A7A	1:153388944-153395701	Benign	0
XLOC_001509	XLOC_001509	BX470102.3	1:153506078-153508720	Benign	5.98348
XLOC_001510	XLOC_001510	S100A1	1:153591262-153618782	Benign	0
XLOC_001511	XLOC_001511	CHTOP	1:153591262-153618782	Benign	8.71081
XLOC_001512	XLOC_001512	SNAPIN	1:153631129-153634306	Benign	0
XLOC_001513	XLOC_001513	NPR1,RP11-354A16.2	1:153651112-153666468	Benign	0.327681
XLOC_001514	XLOC_001514	AL713889.1	1:153676563-153676856	Benign	0
XLOC_001515	XLOC_001515	INTS3	1:153700542-153746555	Benign	3.56847
XLOC_001516	XLOC_001516	SLC27A3	1:153746829-153752633	Benign	0.304388
XLOC_001517	XLOC_001517	RP11-216N14.5	1:153767648-153774567	Benign	0
XLOC_001518	XLOC_001518	RP11-759F5.1	1:153777200-153895451	Benign	0
XLOC_001519	XLOC_001519	CREB3L4	1:153931574-153950164	Benign	0.455961
XLOC_001520	XLOC_001520	RPS27	1:153963234-153964626	Benign	2.5586
XLOC_001521	XLOC_001521	RP11-422P24.9	1:153965160-154127592	Benign	0
XLOC_001522	XLOC_001522	RPS7P2	1:153965160-154127592	Benign	0
XLOC_001523	XLOC_001523	AL513546.1	1:153965160-154127592	Benign	0
XLOC_001524	XLOC_001524	SNORA58,UBAP2L	1:154179195-154243986	Benign	32.0581
XLOC_001525	XLOC_001525	AL590431.1	1:154179195-154243986	Benign	0
XLOC_001526	XLOC_001526	HAX1	1:154244986-154248351	Benign	0
XLOC_001527	XLOC_001527	SNORD59	1:154260935-154261003	Benign	0
XLOC_001528	XLOC_001528	U6	1:154267978-154268077	Benign	0
XLOC_001529	XLOC_001529	U6	1:154270125-154270224	Benign	0
XLOC_001530	XLOC_001530	AQP10	1:154293565-154297801	Benign	0
XLOC_001531	XLOC_001531	ATP8B2	1:154298028-154323783	Benign	0
XLOC_001532	XLOC_001532	RNU7-57P	1:154298028-154323783	Benign	0
XLOC_001533	XLOC_001533	IL6R	1:154374803-154441926	Benign	2.60092
XLOC_001534	XLOC_001534	TDRD10	1:154474694-154520623	Benign	0
XLOC_001535	XLOC_001535	RP11-61L14.2	1:154521052-154531504	Benign	3.95356
XLOC_001536	XLOC_001536	CHRNB2	1:154540256-154552502	Benign	0.470315
XLOC_001537	XLOC_001537	CKS1B	1:154947128-154951725	Benign	1.14847
XLOC_001538	XLOC_001538	FLAD1	1:154955813-154965587	Benign	2.40314
XLOC_001539	XLOC_001539	LENEP	1:154966061-154966791	Benign	0
XLOC_001540	XLOC_001540	ZBTB7B	1:154975126-155006257	Benign	10.4939
