test_id	gene_id	gene	locus	sample_1	value_1
XLOC_001802	XLOC_001802	DNM3-IT1	1:171810620-172437971	Benign	0
XLOC_001803	XLOC_001803	SNORD112	1:171810620-172437971	Benign	0
XLOC_001804	XLOC_001804	U6	1:171810620-172437971	Benign	0
XLOC_001805	XLOC_001805	C1orf105	1:171810620-172437971	Benign	0
XLOC_001806	XLOC_001806	C1orf9	1:172501488-172580971	Benign	1.08537
XLOC_001807	XLOC_001807	FASLG	1:172628153-172636014	Benign	0.175831
XLOC_001808	XLOC_001808	RP3-332O11.1	1:172717699-172718642	Benign	0.877417
XLOC_001809	XLOC_001809	RP1-15D23.2	1:172745044-173033155	Benign	0
XLOC_001810	XLOC_001810	RP3-471M13.2	1:172745044-173033155	Benign	0
XLOC_001811	XLOC_001811	snoU13	1:173204198-173446294	Benign	0
XLOC_001812	XLOC_001812	RP11-296O14.1	1:173204198-173446294	Benign	2.94246
XLOC_001813	XLOC_001813	PRDX6	1:173446404-173457946	Benign	11.6012
XLOC_001814	XLOC_001814	RP3-436N22.3	1:173469602-173644582	Benign	0
XLOC_001815	XLOC_001815	RP11-360D2.1	1:173469602-173644582	Benign	0
XLOC_001816	XLOC_001816	KLHL20	1:173684079-173755840	Benign	1.59986
XLOC_001817	XLOC_001817	RP11-360D2.2	1:173684079-173755840	Benign	3.24681
XLOC_001818	XLOC_001818	7SK	1:173760685-173761025	Benign	4.93889
XLOC_001819	XLOC_001819	Y_RNA	1:173768687-173827684	Benign	0.60617
XLOC_001820	XLOC_001820	DARS2	1:173768687-173827684	Benign	1.42088
XLOC_001821	XLOC_001821	RP5-1198E17.1	1:173831289-173866494	Benign	0
XLOC_001822	XLOC_001822	ZBTB37	1:173831289-173866494	Benign	0.552602
XLOC_001823	XLOC_001823	5S_rRNA	1:173890207-173890338	Benign	3.82118
XLOC_001824	XLOC_001824	RP11-160H22.3	1:173991646-173992123	Benign	0
XLOC_001825	XLOC_001825	RABGAP1L	1:174084437-174964445	Benign	6.88157
XLOC_001826	XLOC_001826	GPR52	1:174084437-174964445	Benign	1.5568
XLOC_001827	XLOC_001827	RP1-102G20.2	1:174084437-174964445	Benign	0.699535
XLOC_001828	XLOC_001828	RABGAP1L-IT1	1:174084437-174964445	Benign	0
XLOC_001829	XLOC_001829	U6	1:174965660-174965766	Benign	0
XLOC_001830	XLOC_001830	CACYBP	1:174968299-174992561	Benign	7.00559
XLOC_001831	XLOC_001831	TNN	1:175036993-175117202	Benign	0
XLOC_001832	XLOC_001832	RP5-1141O19.2	1:175126122-175162079	Benign	0.305971
XLOC_001833	XLOC_001833	RP5-1114G22.1	1:175266215-175266377	Benign	0
XLOC_001834	XLOC_001834	RP3-518E13.2	1:175276353-175712906	Benign	0
XLOC_001835	XLOC_001835	RP11-222A5.1	1:175846478-175849604	Benign	0
XLOC_001836	XLOC_001836	RP11-318C24.1	1:175891110-175891281	Benign	33.892
XLOC_001837	XLOC_001837	RP11-492I21.1	1:175911247-176176629	Benign	3.60982
XLOC_001838	XLOC_001838	RP11-195C7.1	1:176176783-176198466	Benign	0
XLOC_001839	XLOC_001839	RP11-195C7.3	1:176241618-176242564	Benign	0
XLOC_001840	XLOC_001840	PAPPA2	1:176432306-176814735	Benign	0.182237
XLOC_001841	XLOC_001841	RP4-652L8.1	1:176432306-176814735	Benign	0
XLOC_001842	XLOC_001842	FAM5B	1:177140062-177251558	Benign	0
XLOC_001843	XLOC_001843	RP1-35C21.1	1:177320721-177335408	Benign	0.591135
XLOC_001844	XLOC_001844	RP11-63B19.1	1:177669658-177679465	Benign	0
XLOC_001845	XLOC_001845	RASAL2	1:178060642-178448644	Benign	1.09419
XLOC_001846	XLOC_001846	RP4-765C7.2	1:178060642-178448644	Benign	6.32112
XLOC_001847	XLOC_001847	AL513013.1,C1orf220,C1orf49	1:178482211-178518024	Benign	0.11898
XLOC_001848	XLOC_001848	5S_rRNA	1:178530047-178530164	Benign	1.65148
XLOC_001849	XLOC_001849	RALGPS2	1:178694299-179067158	Benign	5.94951
XLOC_001850	XLOC_001850	FAM20B	1:178694299-179067158	Benign	2.03808
XLOC_001851	XLOC_001851	TOR3A	1:178694299-179067158	Benign	3.70242
XLOC_001852	XLOC_001852	RP11-177A2.4	1:179068461-179198819	Benign	0
XLOC_001853	XLOC_001853	RP11-345I18.1	1:179068461-179198819	Benign	0
XLOC_001854	XLOC_001854	RP11-345I18.2	1:179068461-179198819	Benign	1.23485
XLOC_001855	XLOC_001855	SNORA67	1:179068461-179198819	Benign	0
XLOC_001856	XLOC_001856	SNORA67	1:179068461-179198819	Benign	0
XLOC_001857	XLOC_001857	EIF4A1P11	1:179068461-179198819	Benign	0
XLOC_001858	XLOC_001858	RP11-345I18.4	1:179068461-179198819	Benign	0.623901
XLOC_001859	XLOC_001859	COX5BP8	1:179224867-179225216	Benign	0
XLOC_001860	XLOC_001860	SOAT1	1:179262924-179327815	Benign	4.53737
XLOC_001861	XLOC_001861	AXDND1	1:179334854-179545087	Benign	0
XLOC_001862	XLOC_001862	RNU5F-2P	1:179545402-179545484	Benign	0
XLOC_001863	XLOC_001863	RP11-545A16.3	1:179555839-179558312	Benign	0
XLOC_001864	XLOC_001864	TDRD5	1:179560747-179660407	Benign	0.437893
XLOC_001865	XLOC_001865	RP11-12M5.1	1:179699351-179711832	Benign	0
XLOC_001866	XLOC_001866	FAM163A	1:179712297-179787326	Benign	0.087831
XLOC_001867	XLOC_001867	AL359853.2	1:179809101-179846934	Benign	0
XLOC_001868	XLOC_001868	TOR1AIP1	1:179851176-179888412	Benign	4.17348
XLOC_001869	XLOC_001869	CEP350	1:179923872-180084015	Benign	8.51097
XLOC_001870	XLOC_001870	RP11-533E19.3	1:179923872-180084015	Benign	0.0221061
XLOC_001871	XLOC_001871	QSOX1	1:180123968-180173165	Benign	2.92525
XLOC_001872	XLOC_001872	LHX4	1:180199441-180244188	Benign	0
XLOC_001873	XLOC_001873	VDAC1P4	1:180244514-180472089	Benign	0.436492
XLOC_001874	XLOC_001874	RP11-522D2.1	1:180528111-180535654	Benign	0
XLOC_001875	XLOC_001875	XPR1	1:180601139-180859387	Benign	1.8987
XLOC_001876	XLOC_001876	U6	1:180601139-180859387	Benign	0
XLOC_001877	XLOC_001877	RP11-46A10.2	1:180875786-180878302	Benign	0
XLOC_001878	XLOC_001878	KIAA1614	1:180882289-180992047	Benign	0.0682915
XLOC_001879	XLOC_001879	RP11-46A10.6	1:180882289-180992047	Benign	0
XLOC_001880	XLOC_001880	AL162431.1	1:180882289-180992047	Benign	0
XLOC_001881	XLOC_001881	MR1	1:181003066-181031074	Benign	1.73817
XLOC_001882	XLOC_001882	IER5	1:181057637-181059977	Benign	0.492884
XLOC_001883	XLOC_001883	RP11-540K16.1	1:181143619-181151344	Benign	0
XLOC_001884	XLOC_001884	RP11-380B22.1	1:181205523-181207740	Benign	0
XLOC_001885	XLOC_001885	CACNA1E	1:181382237-181777219	Benign	0.0573152
XLOC_001886	XLOC_001886	AL160059.3	1:181382237-181777219	Benign	0
XLOC_001887	XLOC_001887	AL160059.2	1:181382237-181777219	Benign	140.363
XLOC_001888	XLOC_001888	AL160059.1	1:181382237-181777219	Benign	0
XLOC_001889	XLOC_001889	5S_rRNA	1:181382237-181777219	Benign	0
XLOC_001890	XLOC_001890	RP11-538D16.3	1:182055685-182059247	Benign	0
XLOC_001891	XLOC_001891	U6	1:182296202-182296309	Benign	11.5818
XLOC_001892	XLOC_001892	RP11-416K24.1	1:182297631-182298142	Benign	0
XLOC_001893	XLOC_001893	RP11-416K24.2	1:182305136-182305475	Benign	4.90197
XLOC_001894	XLOC_001894	NCRNA00272	1:182376755-182383950	Benign	0
XLOC_001895	XLOC_001895	TEDDM1P1	1:182410711-182411497	Benign	0
XLOC_001896	XLOC_001896	RGSL1	1:182419255-182529734	Benign	0
XLOC_001897	XLOC_001897	RP11-317P15.3	1:182681996-182683679	Benign	0
XLOC_001898	XLOC_001898	NPL	1:182758427-182799519	Benign	3.42637
XLOC_001899	XLOC_001899	DHX9	1:182806324-182856886	Benign	10.9881
XLOC_001900	XLOC_001900	LAMC1	1:182992596-183114727	Benign	9.79487
XLOC_001901	XLOC_001901	RP11-181K3.4	1:182992596-183114727	Benign	0
XLOC_001902	XLOC_001902	LAMC2	1:183155372-183214035	Benign	2.69735
XLOC_001903	XLOC_001903	RP11-548N1.1	1:183217371-183387737	Benign	0
XLOC_001904	XLOC_001904	SMG7	1:183430008-183567381	Benign	7.21605
XLOC_001905	XLOC_001905	RGL1	1:183605207-183897666	Benign	1.04179
XLOC_001906	XLOC_001906	TSEN15	1:184020810-184043346	Benign	1.84705
XLOC_001907	XLOC_001907	Y_RNA	1:184284791-184284899	Benign	1.33302
XLOC_001908	XLOC_001908	RP11-382D12.1	1:184298204-184301960	Benign	0
XLOC_001909	XLOC_001909	AL445228.2	1:184304803-184305083	Benign	0
XLOC_001910	XLOC_001910	AL445228.1	1:184322851-184323063	Benign	0.188777
XLOC_001911	XLOC_001911	C1orf21	1:184356191-184598154	Benign	5.61635
XLOC_001912	XLOC_001912	GS1-115G20.1	1:184356191-184598154	Benign	1.77403
XLOC_001913	XLOC_001913	GS1-115G20.2	1:184356191-184598154	Benign	0
XLOC_001914	XLOC_001914	SNORD112	1:184647067-184647141	Benign	0
XLOC_001915	XLOC_001915	RNF2	1:185014495-185071740	Benign	2.87336
XLOC_001916	XLOC_001916	SWT1	1:185126211-185260897	Benign	0.980376
XLOC_001917	XLOC_001917	Y_RNA	1:185126211-185260897	Benign	21.8353
XLOC_001918	XLOC_001918	Y_RNA	1:185126211-185260897	Benign	15.6028
XLOC_001919	XLOC_001919	RP4-635A23.4	1:185126211-185260897	Benign	0.376247
XLOC_001920	XLOC_001920	U7	1:185403375-185403437	Benign	0
XLOC_001921	XLOC_001921	GS1-204I12.2	1:185527510-185534763	Benign	0
XLOC_001922	XLOC_001922	HMCN1	1:185703682-186160085	Benign	3.53362
XLOC_001923	XLOC_001923	PRG4	1:186265404-186344760	Benign	0
XLOC_001924	XLOC_001924	C1orf27	1:186344889-186390507	Benign	3.12272
XLOC_001925	XLOC_001925	RP11-295K2.3	1:186412697-186430254	Benign	0
XLOC_001926	XLOC_001926	GS1-304P7.2	1:186547410-186548431	Benign	0
XLOC_001927	XLOC_001927	PLA2G4A	1:186798084-186958113	Benign	3.29536
XLOC_001928	XLOC_001928	RP11-108M21.1	1:187061973-187329455	Benign	0
XLOC_001929	XLOC_001929	RP11-445P19.1	1:187412737-187446354	Benign	0
XLOC_001930	XLOC_001930	FDPSP1	1:187532192-187533263	Benign	0.250221
XLOC_001931	XLOC_001931	ERVMER61-1	1:187610357-187612992	Benign	0
XLOC_001932	XLOC_001932	RP11-393M18.4	1:187675691-187678029	Benign	0
XLOC_001933	XLOC_001933	RP11-669M2.1	1:188477668-188505596	Benign	0
XLOC_001934	XLOC_001934	RP11-669M2.2	1:188640483-188640890	Benign	0
XLOC_001935	XLOC_001935	RP11-720G6.1	1:188663450-188664242	Benign	0
XLOC_001936	XLOC_001936	RP11-373J16.1	1:188874818-189006393	Benign	0
XLOC_001937	XLOC_001937	RP11-398M15.1	1:189744594-189784048	Benign	0
XLOC_001938	XLOC_001938	RP11-547I7.1	1:190066791-190446759	Benign	0
XLOC_001939	XLOC_001939	RP11-161I10.1,RP11-547I7.2	1:190447680-190463427	Benign	0.721478
XLOC_001940	XLOC_001940	RP11-463J7.2	1:190594019-190770788	Benign	0
XLOC_001941	XLOC_001941	RP11-463J7.1	1:190594019-190770788	Benign	0
XLOC_001942	XLOC_001942	RP11-463J7.3	1:190594019-190770788	Benign	0
XLOC_001943	XLOC_001943	RP11-309H21.2	1:191190288-191197597	Benign	0
XLOC_001944	XLOC_001944	RP11-541F9.2	1:191827836-191980390	Benign	0
XLOC_001945	XLOC_001945	RGS18	1:192127586-192154945	Benign	1.08578
XLOC_001946	XLOC_001946	RP11-142L4.2	1:192216634-192217077	Benign	0.874902
XLOC_001947	XLOC_001947	RGS21	1:192286121-192336415	Benign	0
XLOC_001948	XLOC_001948	RP5-1011O1.3	1:192486768-192536347	Benign	0.4134
XLOC_001949	XLOC_001949	RGS1	1:192544856-192549161	Benign	10.3472
XLOC_001950	XLOC_001950	RGS13	1:192605274-192629390	Benign	0
XLOC_001951	XLOC_001951	RP11-92K2.2	1:192685312-192685783	Benign	2.661
XLOC_001952	XLOC_001952	RP3-419C19.3	1:192765662-192766335	Benign	0
XLOC_001953	XLOC_001953	RP3-419C19.2	1:192769700-192770277	Benign	0
XLOC_001954	XLOC_001954	RGS2	1:192778168-192781403	Benign	5.00327
XLOC_001955	XLOC_001955	TROVE2	1:192984888-193060907	Benign	5.71664
XLOC_001956	XLOC_001956	CDC73	1:193091146-193223031	Benign	5.53661
XLOC_001957	XLOC_001957	MIR1278	1:193091146-193223031	Benign	0
XLOC_001958	XLOC_001958	RP11-452J13.1	1:193273874-193335083	Benign	0
XLOC_001959	XLOC_001959	RP11-21J7.1	1:193648023-193696313	Benign	0
XLOC_001960	XLOC_001960	RP11-563D10.1	1:194118602-194167824	Benign	0
XLOC_001961	XLOC_001961	EEF1A1P14	1:194118602-194167824	Benign	1.62098
XLOC_001962	XLOC_001962	RP11-476H20.1	1:194320072-194321556	Benign	0
XLOC_001963	XLOC_001963	RP11-489C13.1	1:194687924-194688366	Benign	0
XLOC_001964	XLOC_001964	CFH	1:196621007-196716634	Benign	8.45726
XLOC_001965	XLOC_001965	CFHR3	1:196743924-196764536	Benign	0.172048
XLOC_001966	XLOC_001966	CFHR1,CFHR2	1:196788874-196928356	Benign	1.3872
XLOC_001967	XLOC_001967	CFHR4	1:196788874-196928356	Benign	0
XLOC_001968	XLOC_001968	CFHR5	1:196946666-196978804	Benign	0
XLOC_001969	XLOC_001969	CRB1	1:197170591-197447585	Benign	0
XLOC_001970	XLOC_001970	RP11-332L8.1	1:197170591-197447585	Benign	1.56343
XLOC_001971	XLOC_001971	RP11-332L8.2	1:197170591-197447585	Benign	0
XLOC_001972	XLOC_001972	EEF1A1P32	1:197473877-197744826	Benign	0.755296
XLOC_001973	XLOC_001973	RP11-448G4.2	1:197473877-197744826	Benign	1.98635
XLOC_001974	XLOC_001974	RP11-448G4.4	1:197473877-197744826	Benign	1.68867
XLOC_001975	XLOC_001975	C1orf53	1:197871776-197876497	Benign	0
XLOC_001976	XLOC_001976	LHX9	1:197881617-197904608	Benign	0
XLOC_001977	XLOC_001977	NEK7	1:198126092-198291550	Benign	5.04427
XLOC_001978	XLOC_001978	PTPRC	1:198607800-198726545	Benign	9.91606
XLOC_001979	XLOC_001979	RP11-16L9.1	1:198918144-198918934	Benign	0.0321216
XLOC_001980	XLOC_001980	RP11-16L9.2	1:198952449-198954529	Benign	0
XLOC_001981	XLOC_001981	RP11-16L9.4	1:198975168-199045864	Benign	0
XLOC_001982	XLOC_001982	RP11-382E9.1	1:199117725-199362435	Benign	0
XLOC_001983	XLOC_001983	RP11-104D3.1	1:199117725-199362435	Benign	0
XLOC_001984	XLOC_001984	RP11-104D3.2	1:199117725-199362435	Benign	1.14545
XLOC_001985	XLOC_001985	AC092018.1	1:199550246-199550322	Benign	0
XLOC_001986	XLOC_001986	RP11-2L13.1	1:199721618-199722018	Benign	0
XLOC_001987	XLOC_001987	RP11-567B20.1	1:199846105-199846686	Benign	0
XLOC_001988	XLOC_001988	U6	1:199857286-199857389	Benign	0
XLOC_001989	XLOC_001989	RP11-567B20.2	1:199878048-199878776	Benign	0
XLOC_001990	XLOC_001990	NR5A2	1:199996729-200146552	Benign	5.02716
XLOC_001991	XLOC_001991	U6	1:199996729-200146552	Benign	9.08071
XLOC_001992	XLOC_001992	AC096633.1	1:199996729-200146552	Benign	0
XLOC_001993	XLOC_001993	FAM58BP	1:200182655-200183643	Benign	0
XLOC_001994	XLOC_001994	RP11-532L16.1	1:200298288-200298805	Benign	0
XLOC_001995	XLOC_001995	RP11-469A15.2	1:200443047-200447421	Benign	0
XLOC_001996	XLOC_001996	RP11-92G12.3	1:200593023-200663378	Benign	0
XLOC_001997	XLOC_001997	CAMSAP1L1	1:200708614-200829832	Benign	1.02009
XLOC_001998	XLOC_001998	RPL34P1	1:200832935-200833277	Benign	2.19127
XLOC_001999	XLOC_001999	GPR25	1:200842082-200843306	Benign	0
XLOC_002000	XLOC_002000	C1orf106	1:200860175-200884863	Benign	2.93839
XLOC_002001	XLOC_002001	C1orf81	1:200890121-200935658	Benign	0.239375
XLOC_002002	XLOC_002002	RP11-168O16.1	1:200993076-200997920	Benign	0
XLOC_002003	XLOC_002003	RP11-168O16.2	1:201004223-201081694	Benign	0
XLOC_002004	XLOC_002004	IGFN1	1:201159952-201198080	Benign	0.153849
XLOC_002005	XLOC_002005	PKP1	1:201252579-201302121	Benign	0.0491947
XLOC_002006	XLOC_002006	RP11-134G8.2	1:201372895-201398994	Benign	0
XLOC_002007	XLOC_002007	RP11-134G8.7	1:201452657-201502736	Benign	0
XLOC_002008	XLOC_002008	RP11-134G8.5,RP11-134G8.6	1:201452657-201502736	Benign	2.38481
XLOC_002009	XLOC_002009	NAV1	1:201592410-201853498	Benign	2.59689
XLOC_002010	XLOC_002010	U6	1:201592410-201853498	Benign	0.538273
XLOC_002011	XLOC_002011	MIR1231	1:201592410-201853498	Benign	0
XLOC_002012	XLOC_002012	IPO9	1:201592410-201853498	Benign	2.21883
XLOC_002013	XLOC_002013	SHISA4	1:201857807-201861434	Benign	0.196472
XLOC_002014	XLOC_002014	RP11-307B6.3	1:201862969-201915716	Benign	0.374153
XLOC_002015	XLOC_002015	TIMM17A	1:201924618-201939789	Benign	4.34038
XLOC_002016	XLOC_002016	SNORA70	1:201947588-201947723	Benign	3.03167
XLOC_002017	XLOC_002017	RP11-465N4.2	1:201947769-201948077	Benign	4.57708
XLOC_002018	XLOC_002018	RNPEP	1:201951499-201986316	Benign	6.43814
XLOC_002019	XLOC_002019	ELF3,RP11-510N19.5	1:201951499-201986316	Benign	28.6077
XLOC_002020	XLOC_002020	RP11-510N19.2	1:201997733-201997820	Benign	0
XLOC_002021	XLOC_002021	RP11-510N19.3	1:202008978-202009062	Benign	0
XLOC_002022	XLOC_002022	RP11-510N19.4	1:202065886-202066106	Benign	0
XLOC_002023	XLOC_002023	GPR37L1	1:202091971-202098640	Benign	0.17207
XLOC_002024	XLOC_002024	AL592300.1	1:202137178-202158583	Benign	0
XLOC_002025	XLOC_002025	LGR6	1:202162937-202288909	Benign	0.0624334
XLOC_002026	XLOC_002026	snoU13	1:202162937-202288909	Benign	0
XLOC_002027	XLOC_002027	PPP1R12B,RP11-175B9.2	1:202317826-202557697	Benign	4.30438
XLOC_002028	XLOC_002028	RP11-569A11.1	1:202559723-202679545	Benign	0
XLOC_002029	XLOC_002029	RP11-569A11.2	1:202559723-202679545	Benign	0
XLOC_002030	XLOC_002030	KDM5B	1:202696525-202778598	Benign	1.35887
XLOC_002031	XLOC_002031	KDM5B	1:202696525-202778598	Benign	0
XLOC_002032	XLOC_002032	RP11-480I12.1	1:202696525-202778598	Benign	0.318407
XLOC_002033	XLOC_002033	RP11-480I12.3	1:202780081-202781284	Benign	0
XLOC_002034	XLOC_002034	RP11-480I12.4	1:202789393-202796353	Benign	0
XLOC_002035	XLOC_002035	RP11-480I12.7,RP11-480I12.9	1:202830881-202844369	Benign	1.03426
XLOC_002036	XLOC_002036	RP11-38O14.1	1:202860227-202897727	Benign	0.401398
XLOC_002037	XLOC_002037	RP11-38O14.6	1:202968865-202969480	Benign	0
XLOC_002038	XLOC_002038	TMEM183A	1:202976513-202993976	Benign	3.42714
XLOC_002039	XLOC_002039	PPFIA4	1:202995625-203047864	Benign	0
XLOC_002040	XLOC_002040	ADORA1	1:203059781-203136533	Benign	0
XLOC_002041	XLOC_002041	RP11-69P2.1	1:203181954-203242769	Benign	0.276855
XLOC_002042	XLOC_002042	RP11-134P9.3	1:203256279-203257929	Benign	0
XLOC_002043	XLOC_002043	BTG2	1:203274618-203278730	Benign	11.4092
XLOC_002044	XLOC_002044	PRELP	1:203444955-203460480	Benign	0.0938426
XLOC_002045	XLOC_002045	OPTC	1:203463270-203477992	Benign	0
XLOC_002046	XLOC_002046	ATP2B4	1:203595688-203713209	Benign	1.74192
XLOC_002047	XLOC_002047	SNORA77	1:203595688-203713209	Benign	7.36883
XLOC_002048	XLOC_002048	LAX1	1:203734303-203745361	Benign	1.48376
XLOC_002049	XLOC_002049	ZBED6,ZC3H11A	1:203764781-203823253	Benign	10.4181
XLOC_002050	XLOC_002050	SNRPE	1:203830730-203839678	Benign	0.555141
XLOC_002051	XLOC_002051	CBX1P3	1:203923767-203924908	Benign	0
XLOC_002052	XLOC_002052	SOX13	1:204042242-204096863	Benign	1.75667
XLOC_002053	XLOC_002053	RP11-74C13.4	1:204100189-204121307	Benign	0
XLOC_002054	XLOC_002054	RP11-74C13.3	1:204100189-204121307	Benign	0
XLOC_002055	XLOC_002055	RP11-203F10.1	1:204152133-204152649	Benign	0
XLOC_002056	XLOC_002056	RP11-203F10.5	1:204190335-204329044	Benign	0.866305
XLOC_002057	XLOC_002057	RP11-739N20.2	1:204346977-204463852	Benign	0
XLOC_002058	XLOC_002058	RP11-739N20.3	1:204346977-204463852	Benign	0
XLOC_002059	XLOC_002059	MDM4	1:204485510-204542871	Benign	9.5348
XLOC_002060	XLOC_002060	RP11-430C7.4	1:204572162-204585693	Benign	0
XLOC_002061	XLOC_002061	RP11-430C7.5	1:204586297-204654861	Benign	0.291312
XLOC_002062	XLOC_002062	RP11-23I7.1	1:204586297-204654861	Benign	0
XLOC_002063	XLOC_002063	SCARNA20	1:204697118-204697234	Benign	0
XLOC_002064	XLOC_002064	NFASC,RP11-494K3.2	1:204797778-204991950	Benign	1.33702
XLOC_002065	XLOC_002065	AL583832.1,CNTN2	1:205012324-205047627	Benign	0.0312552
XLOC_002066	XLOC_002066	RP11-383G10.1	1:205103773-205104078	Benign	0
XLOC_002067	XLOC_002067	RP11-383G10.3	1:205111631-205180727	Benign	1.42443
XLOC_002068	XLOC_002068	TMCC2	1:205197303-205242471	Benign	0
XLOC_002069	XLOC_002069	SNRPGP10	1:205305219-205326166	Benign	6.08186
XLOC_002070	XLOC_002070	RP11-576D8.2	1:205342379-205438152	Benign	0
XLOC_002071	XLOC_002071	RP11-576D8.4	1:205342379-205438152	Benign	0
XLOC_002072	XLOC_002072	CDK18	1:205473722-205501921	Benign	0.524541
XLOC_002073	XLOC_002073	U2	1:205535843-205535927	Benign	0
XLOC_002074	XLOC_002074	MFSD4	1:205538012-205601090	Benign	3.24409
XLOC_002075	XLOC_002075	U6	1:205538012-205601090	Benign	0
XLOC_002076	XLOC_002076	RP11-6B6.3	1:205538012-205601090	Benign	1.9274
XLOC_002077	XLOC_002077	AC119673.1	1:205681946-205719404	Benign	3.72779
XLOC_002078	XLOC_002078	RP4-681L3.2	1:205882175-205912588	Benign	0
XLOC_002079	XLOC_002079	FAM72A	1:206135292-206155151	Benign	0.153546
XLOC_002080	XLOC_002080	RP11-38J22.1	1:206164083-206166270	Benign	0
XLOC_002081	XLOC_002081	RP11-38J22.2	1:206180053-206180443	Benign	0
XLOC_002082	XLOC_002082	AVPR1B	1:206223975-206231639	Benign	0
XLOC_002083	XLOC_002083	CTSE	1:206317458-206332104	Benign	2.82182
XLOC_002084	XLOC_002084	SRGAP2	1:206516197-206637783	Benign	2.63954
XLOC_002085	XLOC_002085	RP11-421E17.3	1:206516197-206637783	Benign	0
XLOC_002086	XLOC_002086	IKBKE	1:206643790-206671061	Benign	0.643325
XLOC_002087	XLOC_002087	RASSF5	1:206680878-206785904	Benign	1.26668
XLOC_002088	XLOC_002088	RP11-534L20.4	1:206680878-206785904	Benign	0.7651
XLOC_002089	XLOC_002089	DYRK3	1:206807993-206857764	Benign	0.149569
XLOC_002090	XLOC_002090	SNORD112	1:206807993-206857764	Benign	0
XLOC_002091	XLOC_002091	MAPKAPK2	1:206858288-206907628	Benign	2.68736
XLOC_002092	XLOC_002092	IL19	1:206972214-207016324	Benign	0
XLOC_002093	XLOC_002093	IL20	1:207038698-207042568	Benign	0
XLOC_002094	XLOC_002094	IL24	1:207070787-207077484	Benign	0.187604
XLOC_002095	XLOC_002095	RP11-564A8.4	1:207077730-207096592	Benign	1.80891
XLOC_002096	XLOC_002096	PFKFB2	1:207217193-207254369	Benign	5.47071
XLOC_002097	XLOC_002097	C4BPB	1:207262186-207273338	Benign	2.71384
XLOC_002098	XLOC_002098	C4BPA	1:207277606-207318317	Benign	0
XLOC_002099	XLOC_002099	C4BPAP1,RP11-164O23.7	1:207338840-207357407	Benign	0.359534
XLOC_002100	XLOC_002100	C4BPAP2	1:207399142-207402547	Benign	0
XLOC_002101	XLOC_002101	RP11-6J21.2	1:207422411-207482466	Benign	0
XLOC_002102	XLOC_002102	CD55	1:207494852-207534311	Benign	2.86729
XLOC_002103	XLOC_002103	CR2	1:207627574-207663240	Benign	0.0808889
XLOC_002104	XLOC_002104	CR1	1:207669491-207813992	Benign	0.818777
XLOC_002105	XLOC_002105	AL691452.1	1:207669491-207813992	Benign	0
XLOC_002106	XLOC_002106	CD46P1,CR1L	1:207818457-207911761	Benign	3.20844
XLOC_002107	XLOC_002107	RP11-57I17.3	1:207818457-207911761	Benign	0
XLOC_002108	XLOC_002108	CD46	1:207925401-207968858	Benign	23.046
XLOC_002109	XLOC_002109	RP11-454L1.2	1:207925401-207968858	Benign	0.508959
XLOC_002110	XLOC_002110	RP11-459K23.2	1:208902032-208906529	Benign	0
XLOC_002111	XLOC_002111	RP5-1051D14.1	1:209145798-209148652	Benign	0
XLOC_002112	XLOC_002112	RP11-385M4.2	1:209346358-209346720	Benign	0
XLOC_002113	XLOC_002113	RP11-385M4.3	1:209405540-209406764	Benign	0
XLOC_002114	XLOC_002114	RP11-372M18.1	1:209498800-209501877	Benign	0
XLOC_002115	XLOC_002115	RP11-372M18.2	1:209541006-209553035	Benign	0
XLOC_002116	XLOC_002116	CTA-55I10.1,MIR205	1:209602164-209606183	Benign	0
XLOC_002117	XLOC_002117	CAMK1G	1:209757061-209787283	Benign	0
XLOC_002118	XLOC_002118	G0S2	1:209834708-209908295	Benign	0.336114
XLOC_002119	XLOC_002119	HSD11B1	1:209834708-209908295	Benign	0
XLOC_002120	XLOC_002120	AL022398.1	1:209917717-209918559	Benign	0
XLOC_002121	XLOC_002121	TRAF3IP3	1:209929376-209957904	Benign	2.89887
XLOC_002122	XLOC_002122	DIEXF	1:210001351-210025558	Benign	0.296221
XLOC_002123	XLOC_002123	SYT14	1:210111537-210337636	Benign	0
XLOC_002124	XLOC_002124	SERTAD4	1:210404800-210419976	Benign	0.833748
XLOC_002125	XLOC_002125	RP4-667H12.4	1:210477028-210477881	Benign	0
XLOC_002126	XLOC_002126	HHAT	1:210501595-210849638	Benign	0.263186
XLOC_002127	XLOC_002127	RP11-543B16.1	1:211346818-211347193	Benign	3.91648
